Frequency,Magnitue,Phase
7.16803306514982e+01,-1.10650142383291e+01,-9.22289283474988e+01
7.16968375579350e+01,-1.10668977081938e+01,-9.22479766524818e+01
7.17133482656651e+01,-1.10687810269149e+01,-9.22670168505580e+01
7.17298627755638e+01,-1.10706641864586e+01,-9.22860489260455e+01
7.17463810885069e+01,-1.10725471787486e+01,-9.23050728633995e+01
7.17629032053699e+01,-1.10744299956665e+01,-9.23240886472136e+01
7.17794291270290e+01,-1.10763126290511e+01,-9.23430962622224e+01
7.17959588543603e+01,-1.10781950706986e+01,-9.23620956933025e+01
7.18124923882402e+01,-1.10800773123621e+01,-9.23810869254753e+01
7.18290297295453e+01,-1.10819593457519e+01,-9.24000699439086e+01
7.18455708791524e+01,-1.10838411625353e+01,-9.24190447339181e+01
7.18621158379385e+01,-1.10857227543363e+01,-9.24380112809703e+01
7.18786646067807e+01,-1.10876041127354e+01,-9.24569695706836e+01
7.18952171865565e+01,-1.10894852292697e+01,-9.24759195888309e+01
7.19117735781435e+01,-1.10913660954329e+01,-9.24948613213412e+01
7.19283337824195e+01,-1.10932467026748e+01,-9.25137947543020e+01
7.19448978002625e+01,-1.10951270424012e+01,-9.25327198739613e+01
7.19614656325506e+01,-1.10970071059742e+01,-9.25516366667291e+01
7.19780372801624e+01,-1.10988868847118e+01,-9.25705451191805e+01
7.19946127439764e+01,-1.11007663698875e+01,-9.25894452180568e+01
7.20111920248714e+01,-1.11026455527309e+01,-9.26083369502685e+01
7.20277751237264e+01,-1.11045244244269e+01,-9.26272203028965e+01
7.20443620414208e+01,-1.11064029761157e+01,-9.26460952631953e+01
7.20609527788338e+01,-1.11082811988932e+01,-9.26649618185942e+01
7.20775473368451e+01,-1.11101590838102e+01,-9.26838199567002e+01
7.20941457163346e+01,-1.11120366218728e+01,-9.27026696652999e+01
7.21107479181822e+01,-1.11139138040418e+01,-9.27215109323617e+01
7.21273539432682e+01,-1.11157906212332e+01,-9.27403437460381e+01
7.21439637924730e+01,-1.11176670643176e+01,-9.27591680946680e+01
7.21605774666774e+01,-1.11195431241202e+01,-9.27779839667790e+01
7.21771949667620e+01,-1.11214187914208e+01,-9.27967913510897e+01
7.21938162936080e+01,-1.11232940569536e+01,-9.28155902365118e+01
7.22104414480966e+01,-1.11251689114072e+01,-9.28343806121526e+01
7.22270704311092e+01,-1.11270433454242e+01,-9.28531624673176e+01
7.22437032435275e+01,-1.11289173496017e+01,-9.28719357915124e+01
7.22603398862334e+01,-1.11307909144904e+01,-9.28907005744454e+01
7.22769803601089e+01,-1.11326640305952e+01,-9.29094568060301e+01
7.22936246660363e+01,-1.11345366883747e+01,-9.29282044763875e+01
7.23102728048980e+01,-1.11364088782411e+01,-9.29469435758488e+01
7.23269247775767e+01,-1.11382805905604e+01,-9.29656740949574e+01
7.23435805849553e+01,-1.11401518156520e+01,-9.29843960244717e+01
7.23602402279169e+01,-1.11420225437887e+01,-9.30031093553677e+01
7.23769037073446e+01,-1.11438927651967e+01,-9.30218140788414e+01
7.23935710241221e+01,-1.11457624700555e+01,-9.30405101863111e+01
7.24102421791330e+01,-1.11476316484975e+01,-9.30591976694201e+01
7.24269171732611e+01,-1.11495002906083e+01,-9.30778765200397e+01
7.24435960073906e+01,-1.11513683864266e+01,-9.30965467302712e+01
7.24602786824058e+01,-1.11532359259436e+01,-9.31152082924489e+01
7.24769651991911e+01,-1.11551028991037e+01,-9.31338611991424e+01
7.24936555586313e+01,-1.11569692958039e+01,-9.31525054431596e+01
7.25103497616113e+01,-1.11588351058935e+01,-9.31711410175493e+01
7.25270478090162e+01,-1.11607003191748e+01,-9.31897679156038e+01
7.25437497017312e+01,-1.11625649254023e+01,-9.32083861308616e+01
7.25604554406420e+01,-1.11644289142830e+01,-9.32269956571102e+01
7.25771650266342e+01,-1.11662922754762e+01,-9.32455964883888e+01
7.25938784605937e+01,-1.11681549985934e+01,-9.32641886189912e+01
7.26105957434068e+01,-1.11700170731983e+01,-9.32827720434688e+01
7.26273168759596e+01,-1.11718784888067e+01,-9.33013467566325e+01
7.26440418591389e+01,-1.11737392348864e+01,-9.33199127535567e+01
7.26607706938312e+01,-1.11755993008574e+01,-9.33384700295815e+01
7.26775033809235e+01,-1.11774586760912e+01,-9.33570185803157e+01
7.26942399213031e+01,-1.11793173499115e+01,-9.33755584016396e+01
7.27109803158572e+01,-1.11811753115937e+01,-9.33940894897084e+01
7.27277245654734e+01,-1.11830325503648e+01,-9.34126118409542e+01
7.27444726710395e+01,-1.11848890554036e+01,-9.34311254520902e+01
7.27612246334434e+01,-1.11867448158405e+01,-9.34496303201125e+01
7.27779804535734e+01,-1.11885998207574e+01,-9.34681264423040e+01
7.27947401323177e+01,-1.11904540591879e+01,-9.34866138162366e+01
7.28115036705650e+01,-1.11923075201168e+01,-9.35050924397754e+01
7.28282710692041e+01,-1.11941601924807e+01,-9.35235623110802e+01
7.28450423291239e+01,-1.11960120651672e+01,-9.35420234286103e+01
7.28618174512136e+01,-1.11978631270156e+01,-9.35604757911261e+01
7.28785964363627e+01,-1.11997133668162e+01,-9.35789193976932e+01
7.28953792854607e+01,-1.12015627733108e+01,-9.35973542476853e+01
7.29121659993975e+01,-1.12034113351924e+01,-9.36157803407872e+01
7.29289565790630e+01,-1.12052590411052e+01,-9.36341976769980e+01
7.29457510253476e+01,-1.12071058796445e+01,-9.36526062566347e+01
7.29625493391415e+01,-1.12089518393570e+01,-9.36710060803350e+01
7.29793515213355e+01,-1.12107969087402e+01,-9.36893971490607e+01
7.29961575728204e+01,-1.12126410762432e+01,-9.37077794641009e+01
7.30129674944871e+01,-1.12144843302657e+01,-9.37261530270759e+01
7.30297812872271e+01,-1.12163266591589e+01,-9.37445178399394e+01
7.30465989519316e+01,-1.12181680512248e+01,-9.37628739049829e+01
7.30634204894924e+01,-1.12200084947167e+01,-9.37812212248384e+01
7.30802459008014e+01,-1.12218479778388e+01,-9.37995598024822e+01
7.30970751867505e+01,-1.12236864887465e+01,-9.38178896412381e+01
7.31139083482321e+01,-1.12255240155462e+01,-9.38362107447807e+01
7.31307453861387e+01,-1.12273605462954e+01,-9.38545231171393e+01
7.31475863013628e+01,-1.12291960690027e+01,-9.38728267627010e+01
7.31644310947975e+01,-1.12310305716278e+01,-9.38911216862142e+01
7.31812797673358e+01,-1.12328640420814e+01,-9.39094078927924e+01
7.31981323198710e+01,-1.12346964682255e+01,-9.39276853879174e+01
7.32149887532966e+01,-1.12365278378731e+01,-9.39459541774432e+01
7.32318490685063e+01,-1.12383581387884e+01,-9.39642142675993e+01
7.32487132663941e+01,-1.12401873586869e+01,-9.39824656649944e+01
7.32655813478540e+01,-1.12420154852352e+01,-9.40007083766201e+01
7.32824533137805e+01,-1.12438425060512e+01,-9.40189424098546e+01
7.32993291650679e+01,-1.12456684087041e+01,-9.40371677724661e+01
7.33162089026111e+01,-1.12474931807144e+01,-9.40553844726170e+01
7.33330925273050e+01,-1.12493168095540e+01,-9.40735925188669e+01
7.33499800400448e+01,-1.12511392826463e+01,-9.40917919201769e+01
7.33668714417258e+01,-1.12529605873662e+01,-9.41099826859133e+01
7.33837667332436e+01,-1.12547807110398e+01,-9.41281648258512e+01
7.34006659154940e+01,-1.12565996409453e+01,-9.41463383501784e+01
7.34175689893729e+01,-1.12584173643122e+01,-9.41645032694993e+01
7.34344759557765e+01,-1.12602338683219e+01,-9.41826595948384e+01
7.34513868156012e+01,-1.12620491401074e+01,-9.42008073376449e+01
7.34683015697436e+01,-1.12638631667537e+01,-9.42189465097958e+01
7.34852202191006e+01,-1.12656759352979e+01,-9.42370771236002e+01
7.35021427645690e+01,-1.12674874327288e+01,-9.42551991918033e+01
7.35190692070462e+01,-1.12692976459877e+01,-9.42733127275902e+01
7.35359995474296e+01,-1.12711065619677e+01,-9.42914177445900e+01
7.35529337866167e+01,-1.12729141675145e+01,-9.43095142568796e+01
7.35698719255055e+01,-1.12747204494261e+01,-9.43276022789880e+01
7.35868139649939e+01,-1.12765253944530e+01,-9.43456818259002e+01
7.36037599059803e+01,-1.12783289892985e+01,-9.43637529130614e+01
7.36207097493630e+01,-1.12801312206183e+01,-9.43818155563807e+01
7.36376634960407e+01,-1.12819320750213e+01,-9.43998697722357e+01
7.36546211469124e+01,-1.12837315390691e+01,-9.44179155774763e+01
7.36715827028770e+01,-1.12855295992766e+01,-9.44359529894292e+01
7.36885481648340e+01,-1.12873262421117e+01,-9.44539820259017e+01
7.37055175336826e+01,-1.12891214539961e+01,-9.44720027051860e+01
7.37224908103228e+01,-1.12909152213045e+01,-9.44900150460636e+01
7.37394679956543e+01,-1.12927075303655e+01,-9.45080190678094e+01
7.37564490905773e+01,-1.12944983674617e+01,-9.45260147901961e+01
7.37734340959920e+01,-1.12962877188293e+01,-9.45440022334980e+01
7.37904230127992e+01,-1.12980755706589e+01,-9.45619814184961e+01
7.38074158418993e+01,-1.12998619090953e+01,-9.45799523664817e+01
7.38244125841935e+01,-1.13016467202379e+01,-9.45979150992611e+01
7.38414132405828e+01,-1.13034299901404e+01,-9.46158696391602e+01
7.38584178119686e+01,-1.13052117048117e+01,-9.46338160090281e+01
7.38754262992525e+01,-1.13069918502157e+01,-9.46517542322423e+01
7.38924387033363e+01,-1.13087704122712e+01,-9.46696843327130e+01
7.39094550251219e+01,-1.13105473768527e+01,-9.46876063348869e+01
7.39264752655115e+01,-1.13123227297903e+01,-9.47055202637526e+01
7.39434994254075e+01,-1.13140964568699e+01,-9.47234261448444e+01
7.39605275057125e+01,-1.13158685438333e+01,-9.47413240042470e+01
7.39775595073294e+01,-1.13176389763788e+01,-9.47592138686003e+01
7.39945954311611e+01,-1.13194077401610e+01,-9.47770957651036e+01
7.40116352781108e+01,-1.13211748207914e+01,-9.47949697215202e+01
7.40286790490821e+01,-1.13229402038383e+01,-9.48128357661822e+01
7.40457267449786e+01,-1.13247038748275e+01,-9.48306939279949e+01
7.40627783667040e+01,-1.13264658192419e+01,-9.48485442364416e+01
7.40798339151625e+01,-1.13282260225225e+01,-9.48663867215879e+01
7.40968933912583e+01,-1.13299844700680e+01,-9.48842214140870e+01
7.41139567958960e+01,-1.13317411472356e+01,-9.49020483451836e+01
7.41310241299801e+01,-1.13334960393409e+01,-9.49198675467193e+01
7.41480953944157e+01,-1.13352491316582e+01,-9.49376790511367e+01
7.41651705901077e+01,-1.13370004094214e+01,-9.49554828914846e+01
7.41822497179615e+01,-1.13387498578233e+01,-9.49732791014227e+01
7.41993327788826e+01,-1.13404974620167e+01,-9.49910677152259e+01
7.42164197737768e+01,-1.13422432071144e+01,-9.50088487677898e+01
7.42335107035499e+01,-1.13439870781895e+01,-9.50266222946350e+01
7.42506055691082e+01,-1.13457290602759e+01,-9.50443883319120e+01
7.42677043713579e+01,-1.13474691383682e+01,-9.50621469164062e+01
7.42848071112056e+01,-1.13492072974228e+01,-9.50798980855426e+01
7.43019137895582e+01,-1.13509435223575e+01,-9.50976418773908e+01
7.43190244073225e+01,-1.13526777980521e+01,-9.51153783306696e+01
7.43361389654059e+01,-1.13544101093491e+01,-9.51331074847523e+01
7.43532574647155e+01,-1.13561404410535e+01,-9.51508293796714e+01
7.43703799061592e+01,-1.13578687779336e+01,-9.51685440561235e+01
7.43875062906446e+01,-1.13595951047212e+01,-9.51862515554743e+01
7.44046366190798e+01,-1.13613194061120e+01,-9.52039519197635e+01
7.44217708923731e+01,-1.13630416667660e+01,-9.52216451917101e+01
7.44389091114329e+01,-1.13647618713080e+01,-9.52393314147166e+01
7.44560512771678e+01,-1.13664800043280e+01,-9.52570106328751e+01
7.44731973904867e+01,-1.13681960503814e+01,-9.52746828909714e+01
7.44903474522986e+01,-1.13699099939898e+01,-9.52923482344904e+01
7.45075014635129e+01,-1.13716218196410e+01,-9.53100067096210e+01
7.45246594250390e+01,-1.13733315117899e+01,-9.53276583632616e+01
7.45418213377867e+01,-1.13750390548586e+01,-9.53453032430244e+01
7.45589872026657e+01,-1.13767444332369e+01,-9.53629413972413e+01
7.45761570205864e+01,-1.13784476312832e+01,-9.53805728749681e+01
7.45933307924589e+01,-1.13801486333244e+01,-9.53981977259906e+01
7.46105085191938e+01,-1.13818474236567e+01,-9.54158160008286e+01
7.46276902017019e+01,-1.13835439865458e+01,-9.54334277507422e+01
7.46448758408941e+01,-1.13852383062281e+01,-9.54510330277361e+01
7.46620654376816e+01,-1.13869303669103e+01,-9.54686318845648e+01
7.46792589929757e+01,-1.13886201527706e+01,-9.54862243747380e+01
7.46964565076881e+01,-1.13903076479591e+01,-9.55038105525259e+01
7.47136579827305e+01,-1.13919928365979e+01,-9.55213904729638e+01
7.47308634190149e+01,-1.13936757027823e+01,-9.55389641918579e+01
7.47480728174536e+01,-1.13953562305809e+01,-9.55565317657899e+01
7.47652861789590e+01,-1.13970344040362e+01,-9.55740932521227e+01
7.47825035044436e+01,-1.13987102071657e+01,-9.55916487090053e+01
7.47997247948205e+01,-1.14003836239617e+01,-9.56091981953778e+01
7.48169500510025e+01,-1.14020546383923e+01,-9.56267417709774e+01
7.48341792739031e+01,-1.14037232344022e+01,-9.56442794963425e+01
7.48514124644356e+01,-1.14053893959129e+01,-9.56618114328189e+01
7.48686496235137e+01,-1.14070531068234e+01,-9.56793376425643e+01
7.48858907520514e+01,-1.14087143510114e+01,-9.56968581885540e+01
7.49031358509627e+01,-1.14103731123330e+01,-9.57143731345858e+01
7.49203849211620e+01,-1.14120293746242e+01,-9.57318825452854e+01
7.49376379635637e+01,-1.14136831217009e+01,-9.57493864861116e+01
7.49548949790827e+01,-1.14153343373601e+01,-9.57668850233616e+01
7.49721559686339e+01,-1.14169830053804e+01,-9.57843782241760e+01
7.49894209331324e+01,-1.14186291095224e+01,-9.58018661565441e+01
7.50066898734936e+01,-1.14202726335300e+01,-9.58193488893095e+01
7.50239627906331e+01,-1.14219135611305e+01,-9.58368264921746e+01
7.50412396854667e+01,-1.14235518760357e+01,-9.58542990357066e+01
7.50585205589104e+01,-1.14251875619425e+01,-9.58717665913422e+01
7.50758054118804e+01,-1.14268206025339e+01,-9.58892292313931e+01
7.50930942452931e+01,-1.14284509814792e+01,-9.59066870290510e+01
7.51103870600651e+01,-1.14300786824354e+01,-9.59241400583929e+01
7.51276838571134e+01,-1.14317036890474e+01,-9.59415883943863e+01
7.51449846373550e+01,-1.14333259849493e+01,-9.59590321128947e+01
7.51622894017070e+01,-1.14349455537649e+01,-9.59764712906822e+01
7.51795981510871e+01,-1.14365623791085e+01,-9.59939060054191e+01
7.51969108864130e+01,-1.14381764445860e+01,-9.60113363356872e+01
7.52142276086024e+01,-1.14397877337953e+01,-9.60287623609846e+01
7.52315483185735e+01,-1.14413962303275e+01,-9.60461841617307e+01
7.52488730172448e+01,-1.14430019177676e+01,-9.60636018192724e+01
7.52662017055346e+01,-1.14446047796955e+01,-9.60810154158882e+01
7.52835343843617e+01,-1.14462047996866e+01,-9.60984250347935e+01
7.53008710546452e+01,-1.14478019613131e+01,-9.61158307601460e+01
7.53182117173041e+01,-1.14493962481445e+01,-9.61332326770509e+01
7.53355563732579e+01,-1.14509876437486e+01,-9.61506308715654e+01
7.53529050234262e+01,-1.14525761316927e+01,-9.61680254307049e+01
7.53702576687287e+01,-1.14541616955443e+01,-9.61854164424465e+01
7.53876143100855e+01,-1.14557443188720e+01,-9.62028039957354e+01
7.54049749484168e+01,-1.14573239852467e+01,-9.62201881804896e+01
7.54223395846431e+01,-1.14589006782422e+01,-9.62375690876042e+01
7.54397082196850e+01,-1.14604743814366e+01,-9.62549468089574e+01
7.54570808544634e+01,-1.14620450784130e+01,-9.62723214374151e+01
7.54744574898993e+01,-1.14636127527606e+01,-9.62896930668353e+01
7.54918381269141e+01,-1.14651773880759e+01,-9.63070617920742e+01
7.55092227664292e+01,-1.14667389679633e+01,-9.63244277089900e+01
7.55266114093665e+01,-1.14682974760366e+01,-9.63417909144485e+01
7.55440040566477e+01,-1.14698528959198e+01,-9.63591515063276e+01
7.55614007091951e+01,-1.14714052112482e+01,-9.63765095835225e+01
7.55788013679309e+01,-1.14729544056695e+01,-9.63938652459500e+01
7.55962060337778e+01,-1.14745004628451e+01,-9.64112185945539e+01
7.56136147076586e+01,-1.14760433664507e+01,-9.64285697313093e+01
7.56310273904962e+01,-1.14775831001780e+01,-9.64459187592276e+01
7.56484440832138e+01,-1.14791196477355e+01,-9.64632657823611e+01
7.56658647867348e+01,-1.14806529928497e+01,-9.64806109058078e+01
7.56832895019830e+01,-1.14821831192662e+01,-9.64979542357160e+01
7.57007182298820e+01,-1.14837100107511e+01,-9.65152958792887e+01
7.57181509713560e+01,-1.14852336510919e+01,-9.65326359447885e+01
7.57355877273293e+01,-1.14867540240988e+01,-9.65499745415421e+01
7.57530284987262e+01,-1.14882711136061e+01,-9.65673117799446e+01
7.57704732864716e+01,-1.14897849034731e+01,-9.65846477714643e+01
7.57879220914903e+01,-1.14912953775856e+01,-9.66019826286469e+01
7.58053749147074e+01,-1.14928025198571e+01,-9.66193164651199e+01
7.58228317570482e+01,-1.14943063142297e+01,-9.66366493955971e+01
7.58402926194384e+01,-1.14958067446760e+01,-9.66539815358830e+01
7.58577575028036e+01,-1.14973037952000e+01,-9.66713130028768e+01
7.58752264080698e+01,-1.14987974498384e+01,-9.66886439145767e+01
7.58926993361633e+01,-1.15002876926621e+01,-9.67059743900845e+01
7.59101762880103e+01,-1.15017745077772e+01,-9.67233045496093e+01
7.59276572645376e+01,-1.15032578793269e+01,-9.67406345144716e+01
7.59451422666720e+01,-1.15047377914923e+01,-9.67579644071076e+01
7.59626312953404e+01,-1.15062142284939e+01,-9.67752943510734e+01
7.59801243514701e+01,-1.15076871745934e+01,-9.67926244710479e+01
7.59976214359887e+01,-1.15091566140943e+01,-9.68099548928384e+01
7.60151225498237e+01,-1.15106225313443e+01,-9.68272857433830e+01
7.60326276939031e+01,-1.15120849107357e+01,-9.68446171507550e+01
7.60501368691549e+01,-1.15135437367077e+01,-9.68619492441665e+01
7.60676500765075e+01,-1.15149989937474e+01,-9.68792821539726e+01
7.60851673168895e+01,-1.15164506663912e+01,-9.68966160116740e+01
7.61026885912295e+01,-1.15178987392267e+01,-9.69139509499215e+01
7.61202139004565e+01,-1.15193431968936e+01,-9.69312871025191e+01
7.61377432454998e+01,-1.15207840240857e+01,-9.69486246044276e+01
7.61552766272886e+01,-1.15222212055524e+01,-9.69659635917680e+01
7.61728140467526e+01,-1.15236547260998e+01,-9.69833042018243e+01
7.61903555048217e+01,-1.15250845705926e+01,-9.70006465730481e+01
7.62079010024257e+01,-1.15265107239556e+01,-9.70179908450600e+01
7.62254505404951e+01,-1.15279331711754e+01,-9.70353371586538e+01
7.62430041199602e+01,-1.15293518973016e+01,-9.70526856557999e+01
7.62605617417517e+01,-1.15307668874488e+01,-9.70700364796473e+01
7.62781234068005e+01,-1.15321781267980e+01,-9.70873897745271e+01
7.62956891160377e+01,-1.15335856005983e+01,-9.71047456859552e+01
7.63132588703946e+01,-1.15349892941685e+01,-9.71221043606350e+01
7.63308326708027e+01,-1.15363891928988e+01,-9.71394659464606e+01
7.63484105181939e+01,-1.15377852822524e+01,-9.71568305925182e+01
7.63659924135000e+01,-1.15391775477674e+01,-9.71741984490902e+01
7.63835783576533e+01,-1.15405659750581e+01,-9.71915696676563e+01
7.64011683515860e+01,-1.15419505498170e+01,-9.72089444008967e+01
7.64187623962309e+01,-1.15433312578165e+01,-9.72263228026940e+01
7.64363604925207e+01,-1.15447080849107e+01,-9.72437050281355e+01
7.64539626413885e+01,-1.15460810170368e+01,-9.72610912335154e+01
7.64715688437675e+01,-1.15474500402172e+01,-9.72784815763365e+01
7.64891791005912e+01,-1.15488151405612e+01,-9.72958762153127e+01
7.65067934127932e+01,-1.15501763042668e+01,-9.73132753103702e+01
7.65244117813075e+01,-1.15515335176224e+01,-9.73306790226499e+01
7.65420342070682e+01,-1.15528867670087e+01,-9.73480875145082e+01
7.65596606910095e+01,-1.15542360389005e+01,-9.73655009495195e+01
7.65772912340661e+01,-1.15555813198686e+01,-9.73829194924771e+01
7.65949258371726e+01,-1.15569225965815e+01,-9.74003433093945e+01
7.66125645012641e+01,-1.15582598558075e+01,-9.74177725675072e+01
7.66302072272757e+01,-1.15595930844163e+01,-9.74352074352732e+01
7.66478540161428e+01,-1.15609222693813e+01,-9.74526480823746e+01
7.66655048688011e+01,-1.15622473977808e+01,-9.74700946797180e+01
7.66831597861863e+01,-1.15635684568009e+01,-9.74875473994359e+01
